Snap #	Nsnaps (direction corrected)	Time	Snap direction	Snap bond c.x	Snap bond c.y
8949	7657	495178.023	1	612.825	14.6152
8950	7658	495224.064	-1	118.0725	912.2255
8951	7659	495225.153	-1	126.4445	917.304
8952	7660	495272.82	-1	809.7665	923.6915
8953	7661	495360.183	-1	1664.3	1671.67
8954	7662	495367.203	-1	1637.435	1681.55
8955	7663	495372.942	-1	101.8625	616.551
8956	7664	495374.928	-1	89.08705	635.9955
8957	7665	495374.964	-1	92.3972	626.529
8958	7666	495378.876	-1	96.6984	617.721
8959	7667	495379.53	-1	1537.125	1685.055
8960	7668	495379.887	-1	108.1105	614.7395
8961	7669	495382.14	-1	56.7103	624.8405
8962	7668	495385.935	1	109.504	640.3925
8963	7669	495386.634	-1	1553.31	1684.2
8964	7670	495387.744	-1	1524.63	1662.54
8965	7671	495389.694	-1	1521.16	1669.935
8966	7672	495391.056	-1	1535.78	1658.305
8967	7673	495391.233	-1	1512.645	1675.66
8968	7674	495394.842	-1	1570.625	1686.095
8969	7675	495395.853	-1	1574.085	1687.375
8970	7676	495396.702	-1	1544.8	1656.1
8971	7677	495398.208	-1	1619.04	1670.365
8972	7678	495399.165	-1	1622.625	1683.815
8973	7679	495399.318	-1	1592.145	1674.305
8974	7680	495400.677	-1	1603.435	1688.605
8975	7681	495401.406	-1	947.205	1030.645
8976	7680	495404.481	1	1615.995	1702.035
8977	7681	495408.489	-1	127.7365	499.9445
8978	7682	495409.395	-1	119.778	508.712
8979	7683	495411.282	-1	104.876	500.3125
8980	7684	495413.409	-1	1586.705	1674.395
8981	7685	495414.567	-1	899.0915	1094.635
8982	7686	495414.768	-1	903.284	1084.65
8983	7687	495419.013	-1	879.4015	1101.45
8984	7688	495419.25	-1	80.87925	520.308
8985	7689	495422.424	-1	68.74215	516.014
8986	7690	495424.284	-1	67.17245	519.633
8987	7689	495428.343	1	72.46265	488.966
8988	7690	495428.352	-1	38.959	534.0975
8989	7691	495429.135	-1	890.0545	1092.38
8990	7692	495430.299	-1	33.1575	513.7865
8991	7693	495431.172	-1	44.14765	518.348
8992	7694	495431.577	-1	33.0204	502.6785
8993	7695	495444.966	-1	19.861	460.7275
8994	7696	495445.8	-1	1722.4	1683.605
8995	7697	495446.79	-1	1685.775	1693.265
8996	7698	495446.805	-1	6.94341	460.06
8997	7699	495448.668	-1	839.8605	1091.04
8998	7700	495449.58	-1	1689.45	1703.095
8999	7701	495452.532	-1	856.2775	1089.225
9000	7702	495452.805	-1	847.9235	1099.565
9001	7703	495453.951	-1	1701.04	1718.615
9002	7704	495455.373	-1	802.3035	1058.78
9003	7705	495455.922	-1	878.5075	1123.24
9004	7706	495457.26	-1	818.1475	1050.085
9005	7707	495459.318	-1	831.7445	1053.835
9006	7708	495464.622	-1	856.175	1050.58
9007	7709	495469.074	-1	851.453	1049.855
9008	7710	495469.074	-1	861.095	1051.755
9009	7711	495469.611	-1	841.5635	1056.38
9010	7712	495471.378	-1	816.77	1020.355
9011	7713	495472.086	-1	845.2655	1058.105
9012	7714	495472.722	-1	833.653	1040.47
9013	7715	495473.457	-1	858.4575	1032.465
9014	7714	495474.291	1	835.075	1031.33
9015	7715	495475.089	-1	823.221	1049.995
9016	7716	495475.818	-1	795.4375	1022.995
9017	7717	495477.525	-1	813.755	1017.835
9018	7716	495480.696	1	809.706	923.992
9019	7717	495482.106	-1	804.806	1019.52
9020	7716	495485.658	1	788.582	1027.255
9021	7717	495518.097	-1	735.794	791.077
9022	7718	495518.451	-1	736.218	799.1285
9023	7719	495518.565	-1	1310.43	3.13413
9024	7720	495521.451	-1	1301.785	16.36695
9025	7721	495521.925	-1	1275.69	16.68795
9026	7722	495523.872	-1	736.462	795.545
9027	7723	495524.193	-1	1302.72	7.91818
9028	7724	495525.237	-1	705.1245	768.272
9029	7723	495525.423	1	731.93	788.3845
9030	7724	495528.837	-1	1288.85	22.0577
9031	7725	495529.5	-1	726.8915	825.508
9032	7724	495529.914	1	1298.705	9.43888
9033	7725	495530.802	-1	722.401	842.684
9034	7726	495532.464	-1	725.0275	852.409
9035	7727	495532.497	-1	1279.04	47.9215
9036	7728	495533.658	-1	864.8835	1010.27
9037	7729	495533.67	-1	719.3425	860.7955
9038	7730	495533.694	-1	856.9015	1022.965
9039	7731	495533.718	-1	1319.7	64.32575
9040	7732	495533.958	-1	727.577	830.976
9041	7733	495537.279	-1	1283.55	55.7441
9042	7734	495556.305	-1	1394.155	128.583
9043	7735	495556.407	-1	1368.15	145.2235
9044	7736	495557.466	-1	1645.34	1686.215
9045	7737	495558.759	-1	1627.255	1677.315
9046	7738	495558.81	-1	1360.76	132.15
9047	7739	495559.689	-1	1378	139.0245
9048	7740	495560.268	-1	1629.88	1687.42
9049	7739	495560.361	1	1648.47	1692.555
9050	7740	495560.583	-1	1614.75	1672.345
9051	7741	495561.339	-1	1614.21	1677.805
9052	7742	495562.866	-1	1390.865	162.855
9053	7743	495562.908	-1	1639.4	1691.525
9054	7744	495564.45	-1	1610.945	1675.47
9055	7745	495564.573	-1	1388.645	107.7875
9056	7744	495565.158	1	1608.935	1666.77
9057	7745	495565.305	-1	1380.015	163.1745
9058	7746	495566.469	-1	1402.005	122.972
9059	7747	495567.615	-1	1410.475	117.5395
9060	7746	495570.369	1	1404.95	113.7395
9061	7747	495573.093	-1	1387.92	103.4445
9062	7746	495574.314	1	1297.39	231.7285
9063	7747	495576.126	-1	1726.965	1745.76
9064	7746	495579.489	1	1203.795	127.369
9065	7747	495587.127	-1	1373.57	29.1734
9066	7748	495589.119	-1	1361.62	22.84705
9067	7747	495591.291	1	1363.255	75.17005
9068	7748	495605.544	-1	1581.955	326.204
9069	7749	495606.111	-1	1581.39	315.2535
9070	7750	495607.971	-1	1580.06	336.2145
9071	7751	495608.067	-1	1586.7	348.1125
9072	7752	495612.828	-1	1567.07	357.5065
9073	7753	495617.499	-1	1585.415	305.8995
9074	7754	495617.664	-1	1568.39	353.789
9075	7755	495617.958	-1	1580.475	344.556
9076	7754	495619.95	1	1472.8	346.2455
9077	7755	495622.038	-1	1571.975	261.857
9078	7756	495625.563	-1	1569.065	266.5095
9079	7755	495627.081	1	1469.875	348.136
9080	7756	495635.475	-1	1545.385	215.0815
9081	7757	495636.399	-1	1553.85	223.824
9082	7758	495637.602	-1	1546.575	205.471
9083	7759	495641.463	-1	1582.11	356.644
9084	7760	495642.03	-1	1578.78	358.001
9085	7761	495642.981	-1	1381.45	1769.53
9086	7762	495643.83	-1	1592.33	340.2555
9087	7761	495658.242	1	784.5385	1564.68
9088	7762	495670.047	-1	1561.55	1553.07
9089	7763	495671.28	-1	1560.59	1563
9090	7764	495675.204	-1	1560.105	1571.41
9091	7765	495675.303	-1	1561.49	1542.825
9092	7766	495677.211	-1	1556.785	1538.79
9093	7767	495686.7	-1	1548.095	1556.695
9094	7768	495687.195	-1	798.29	1245.31
9095	7769	495700.443	-1	752.3525	1119.89
9096	7770	495708.864	-1	804.9445	1229.66
9097	7771	495709.566	-1	952.7345	724.4275
9098	7772	495709.98	-1	951.601	702.809
9099	7773	495710.355	-1	931.134	716.6425
9100	7774	495711.291	-1	946.8015	709.171
9101	7775	495712.101	-1	927.2555	700.614
9102	7776	495770.778	-1	1224.715	1153.2
9103	7777	495771.759	-1	1221.285	1166.52
9104	7778	495774.198	-1	1238.67	1099.68
9105	7779	495778.401	-1	1422.915	1520.64
9106	7780	495779.511	-1	1227.59	1092.375
9107	7781	495782.334	-1	1241.95	1103.9
9108	7782	495784.65	-1	1237.955	1111.15
9109	7783	495791.379	-1	1299.915	1048.57
9110	7784	495795.171	-1	1218.485	1144.215
9111	7785	495799.326	-1	1266.615	1078.2
9112	7786	495801.084	-1	1276.815	1079.345
9113	7787	495802.245	-1	1274.235	1058.85
9114	7788	495803.709	-1	1290.665	1081.505
9115	7789	495804.999	-1	1296.46	1051.385
9116	7788	495806.187	1	1296.265	1042.835
9117	7789	495871.638	-1	967.7885	1712.35
9118	7790	495879.087	-1	1244.545	1186.395
9119	7791	495880.218	-1	1241.11	1175.235
9120	7792	495884.571	-1	1236.155	1163.705
9121	7793	495886.353	-1	1236.99	1167.925
9122	7794	495887.712	-1	1242.085	1155.07
9123	7793	495890.232	1	1304.91	1156.045
9124	7792	495891.729	1	1234.655	1150.655
9125	7793	495893.214	-1	1283.57	1171.95
9126	7794	495893.313	-1	1305.565	1180.365
9127	7795	495895.584	-1	1272.23	1173.595
9128	7796	495900.525	-1	1264.875	1162.695
9129	7797	495913.758	-1	1441.88	1168.285
9130	7796	495916.242	1	1433.44	1194.295
9131	7797	495923.592	-1	1458.81	1215.105
9132	7798	495925.161	-1	1468.01	1219.045
9133	7799	495932.889	-1	1527.04	1221.675
9134	7800	496017.102	-1	1384.775	1437.715
9135	7801	496039.938	-1	1249.27	758.1935
9136	7802	496130.22	-1	1076.23	138.5645
9137	7801	496131.489	1	1076.535	129.9355
9138	7802	496147.23	-1	821.574	1409.67
9139	7803	496185.954	-1	8.58993	1407.715
9140	7804	496189.137	-1	8.96748	1420.345
9141	7803	496229.121	1	987.0015	677.101
9142	7802	496233.174	1	985.12	691.497
9143	7803	496237.497	-1	974.9135	693.18
9144	7804	496255.026	-1	808.982	1470.22
9145	7805	496255.269	-1	814.043	1456.45
9146	7806	496258.422	-1	821.331	1452.69
9147	7805	496259.46	1	829.0775	1457.83
9148	7806	496294.236	-1	1559.24	179.7585
9149	7807	496296.738	-1	1558.485	171.7895
9150	7808	496300.29	-1	1602.415	167.579
9151	7809	496301.193	-1	1598.38	168.101
9152	7810	496303.434	-1	1551.405	188.8645
9153	7811	496304.178	-1	1551.715	193.7495
9154	7812	496305.468	-1	1553.105	198.2985
9155	7813	496310.775	-1	1502.26	157.8485
9156	7814	496333.644	-1	327.1565	1118.635
9157	7815	496338.708	-1	306.3795	1131.765
9158	7816	496341.507	-1	308.5	1128.16
9159	7817	496341.735	-1	323.752	1122.5
9160	7818	496342.032	-1	311.7925	1123.465
9161	7819	496348.704	-1	1713.975	580.8375
9162	7820	496353.405	-1	1704.73	586.376
9163	7821	496356.882	-1	1718.705	568.36
9164	7822	496364.88	-1	1720.3	572.741
9165	7823	496400.808	-1	1461.485	1283.08
9166	7824	496401.879	-1	1465.03	1286.115
9167	7825	496402.458	-1	1447.51	1278.435
9168	7826	496408.191	-1	1488.385	1259.69
9169	7827	496408.773	-1	1495.505	1256.505
9170	7828	496409.865	-1	1481.805	1304.04
9171	7829	496412.748	-1	1505.085	1266.675
9172	7830	496415.07	-1	1509.39	1263
9173	7831	496415.484	-1	1479.34	1252.84
9174	7830	496419.339	1	1551.105	1327.35
9175	7831	496419.744	-1	1472.11	1226.21
9176	7832	496426.647	-1	1455.02	1290.625
9177	7833	496426.731	-1	1733.875	429.712
9178	7834	496428.009	-1	1548.895	1384.77
9179	7835	496429.908	-1	794.359	1149.875
9180	7836	496431.156	-1	1543.35	1391.37
9181	7837	496432.503	-1	785.5805	1159.115
9182	7838	496432.818	-1	805.429	1148.44
9183	7839	496435.875	-1	786.9485	1163.185
9184	7840	496437.738	-1	1566.885	1355.955
9185	7841	496438.416	-1	815.67	1211.79
9186	7842	496438.848	-1	1569.315	1346.09
9187	7843	496440.516	-1	1530.3	1410.855
9188	7844	496443.897	-1	800.507	1207.025
9189	7845	496447.317	-1	792.5095	1220.995
9190	7846	496448.094	-1	1671.73	92.9091
9191	7847	496448.292	-1	1700.69	104.2255
9192	7848	496448.961	-1	785.4255	1209.33
9193	7849	496450.329	-1	1608.785	1321.41
9194	7850	496451.358	-1	1604.625	1318.34
9195	7849	496451.493	1	814.9345	1211.745
9196	7850	496454.946	-1	798.344	1248.685
9197	7849	496455.864	1	1624.97	1320.49
9198	7850	496457.154	-1	1647.835	1316.645
9199	7851	496457.892	-1	1453.055	1293.795
9200	7852	496457.994	-1	787.9145	1230.375
9201	7853	496458.678	-1	1664.535	1326.395
9202	7854	496459.278	-1	788.8185	1234.225
9203	7855	496459.935	-1	1673.76	1316.595
9204	7856	496460.772	-1	1680.385	1337.195
9205	7857	496461.006	-1	1684.32	1317.8
9206	7858	496461.249	-1	771.17	1241.34
9207	7859	496462.245	-1	796.204	1239.315
9208	7860	496462.962	-1	764.9435	1119.7
9209	7861	496463.376	-1	1627.825	1336.825
9210	7862	496464.282	-1	752.8015	1235.38
9211	7863	496465.131	-1	803.6065	1258.66
9212	7864	496465.392	-1	800.812	1256.15
9213	7865	496465.842	-1	1657.73	1313.18
9214	7866	496466.835	-1	1698.625	1294.245
9215	7867	496467.276	-1	1651.845	1319.445
9216	7868	496467.735	-1	1700.25	1306.5
9217	7869	496471.827	-1	817.8985	1263.895
9218	7870	496472.223	-1	827.313	1288.89
9219	7871	496472.346	-1	840.982	1263.955
9220	7870	496472.547	1	1439.11	1264.455
9221	7871	496473.093	-1	1432.8	1271.78
9222	7872	496473.336	-1	832.706	1265.41
9223	7873	496474.476	-1	839.517	1282.05
9224	7874	496481.328	-1	880.4145	1332.425
9225	7875	496481.703	-1	742.3645	1243.685
9226	7874	496482.861	1	866.9205	1330.245
9227	7873	496483.356	1	751.9085	1229.775
9228	7874	496484.07	-1	884.8955	1347.62
9229	7875	496484.664	-1	886.9715	1356.15
9230	7876	496487.739	-1	1470.365	1222.79
9231	7877	496492.155	-1	838.844	1382.23
9232	7878	496493.217	-1	784.178	1221.345
9233	7877	496493.322	1	820.4895	1378.955
9234	7878	496493.325	-1	824.6135	1406.74
9235	7879	496493.877	-1	842.4485	1414.435
9236	7880	496496.442	-1	781.7445	1224.565
9237	7881	496499.439	-1	771.084	1204.385
9238	7882	496516.881	-1	774.9105	1177.37
9239	7883	496538.925	-1	1571.815	1332.39
9240	7884	496542.057	-1	1567.76	1334.16
9241	7885	496545.015	-1	1576.075	1330.84
9242	7886	496548.432	-1	835.0185	1304.055
9243	7885	496550.073	1	752.84	1128.79
9244	7886	496550.199	-1	830.8705	1314.67
9245	7887	496551.252	-1	826.931	1270.66
9246	7888	496569.174	-1	864.598	1428.145
9247	7889	496570.059	-1	869.6535	1418.175
9248	7890	496572.93	-1	855.6585	1438.435
9249	7891	496582.701	-1	890.8425	1427.07
9250	7892	496585.773	-1	871.9425	1435.645
9251	7893	496588.974	-1	918.699	1423.385
9252	7894	496590.651	-1	849.389	1425.355
9253	7895	496591.011	-1	843.7395	1434.02
9254	7896	496592.052	-1	431.2375	728.5595
9255	7897	496630.098	-1	1517.97	1149.28
9256	7898	496632.948	-1	1530.755	1148.83
9257	7899	496632.972	-1	1507.39	1130.505
9258	7900	496633.617	-1	1496	1136.255
9259	7901	496635.456	-1	1496.075	1148.33
9260	7900	496636.029	1	1528.17	1156.805
9261	7901	496636.776	-1	1547.695	1148.735
9262	7902	496758.435	-1	911.7635	1415.295
9263	7903	496868.478	-1	1778.505	17.5244
9264	7904	496887.627	-1	701.042	22.4052
9265	7905	496922.178	-1	756.029	63.18835
9266	7906	497070.627	-1	155.5885	1608.58
9267	7907	497090.049	-1	834.5685	781.093
9268	7908	497095.383	-1	842.7405	791.1695
9269	7909	497102.178	-1	830.1055	782.99
9270	7910	497105.109	-1	815.1055	767.3375
9271	7911	497107.221	-1	803.985	768.5325
9272	7912	497107.548	-1	799.354	756.1855
9273	7913	497109.06	-1	785.1915	750.537
9274	7914	497110.806	-1	806.754	771.5035
9275	7915	497111.187	-1	824.047	786.777
9276	7916	497113.191	-1	847.2625	791.7825
9277	7917	497113.464	-1	819.6445	771.337
9278	7918	497116.041	-1	774.6245	770.4975
9279	7919	497117.88	-1	761.9725	764.176
9280	7920	497121.075	-1	766.53	763.345
9281	7919	497123.61	1	782.443	744.2455
9282	7920	497124.45	-1	741.6255	783.3665
9283	7921	497128.425	-1	803.0295	757.727
9284	7922	497128.68	-1	742.151	761.7605
9285	7923	497131.083	-1	749.6695	752.308
9286	7924	497131.899	-1	789.9915	760.549
9287	7925	497132.394	-1	713.211	757.918
9288	7926	497138.706	-1	732.696	741.535
9289	7927	497139.336	-1	711.6915	733.516
9290	7928	497141.094	-1	701.2415	828.846
9291	7929	497146.305	-1	753.257	749.5665
9292	7928	497149.221	1	701.0775	835.4065
9293	7929	497151.123	-1	745.3115	757.0275
9294	7928	497164.779	1	754.3895	757.8445
9295	7929	497176.023	-1	691.5535	739.4875
9296	7930	497181.666	-1	702.915	749.583
9297	7931	497184.366	-1	697.1775	739.8245
9298	7930	497187.102	1	675.7805	768.225
9299	7931	497187.981	-1	696.9695	725.4985
9300	7932	497192.7	-1	695.285	721.84
9301	7933	497194.443	-1	707.563	701.379
9302	7932	497194.683	1	710.7385	733.6895
9303	7933	497198.355	-1	691.3355	711.0725
9304	7934	497199.216	-1	726.3075	755.0565
9305	7935	497200.161	-1	698.556	707.531
9306	7936	497205.231	-1	723.685	757.861
9307	7937	497209.26	-1	701.325	684.9205
9308	7938	497211.198	-1	718.5065	692.508
9309	7939	497212.185	-1	675.6805	768.4555
9310	7940	497215.818	-1	701.232	680.397
9311	7941	497217.18	-1	705.2785	669.658
9312	7942	497222.604	-1	664.2545	638.105
9313	7943	497223.777	-1	673.304	642.7295
9314	7944	497225.082	-1	698.492	654.689
9315	7945	497225.31	-1	682.393	644.3435
9316	7946	497237.862	-1	490.6525	707.5155
9317	7947	497318.247	-1	869.9445	1634.685
9318	7948	497397.123	-1	1786.21	1244.925
9319	7949	497406.663	-1	1779.6	1267.25
9320	7950	497408.067	-1	1761.095	1256.065
9321	7951	497409.933	-1	1780.49	1244.835
9322	7952	497410.956	-1	1757.96	1253.065
9323	7953	497411.634	-1	1758.935	1241.03
9324	7954	497414.613	-1	1767.165	1263.18
9325	7955	497417.994	-1	1741.81	1221.375
9326	7956	497419.818	-1	1729.365	1228.395
9327	7957	497424.486	-1	1728.09	1217.43
9328	7958	497432.676	-1	1743.84	1400.05
9329	7959	497435.301	-1	1743.74	1142.615
9330	7958	497436.756	1	1738.82	1429.245
9331	7959	497438.841	-1	1740.345	1409.425
9332	7960	497441.82	-1	1725.91	1273.77
9333	7961	497464.968	-1	1545.695	1040.71
9334	7962	497466.465	-1	1701.095	1401.535
9335	7963	497468.265	-1	1693.89	1408.29
9336	7964	497468.967	-1	1549.59	1054.645
9337	7965	497682.486	-1	39.82745	1569.905
9338	7966	497771.637	-1	770.792	1025.59
9339	7967	497780.205	-1	23.69845	879.741
9340	7968	497780.22	-1	31.55975	884.5445
9341	7969	497781.195	-1	19.60395	881.8665
9342	7970	497782.164	-1	14.67175	885.2055
9343	7971	497783.385	-1	26.986	891.952
9344	7972	497783.901	-1	48.61715	865.0015
9345	7973	497785.017	-1	9.49708	885.9495
9346	7974	497787.237	-1	23.7305	888.831
9347	7975	497788.716	-1	6.9612	900.36
9348	7976	497789.055	-1	38.516	860.965
9349	7977	497820.213	-1	1203.095	104.5235
9350	7978	497828.94	-1	856.774	93.51165
9351	7979	497832.438	-1	871.175	104.0125
9352	7980	497837.013	-1	894.0505	99.053
9353	7981	497840.55	-1	906.464	99.3074
9354	7982	497844.366	-1	874.7235	106.6585
9355	7983	497845.887	-1	925.3785	102.10275
9356	7984	497846.979	-1	915.6455	103.0751
9357	7985	497847.405	-1	877.949	124.9815
9358	7986	497853.276	-1	787.5835	91.8902
9359	7987	497853.561	-1	760.014	29.6583
9360	7988	497854.32	-1	759.8195	41.9144
9361	7987	497862.546	1	748.357	8.99411
9362	7988	497922.9	-1	1760.74	1207.455
9363	7989	497924.973	-1	1752.215	1214.54
9364	7990	497926.605	-1	1769.005	1208.22
9365	7991	497927.244	-1	1757.79	1202.45
9366	7992	497927.274	-1	1731.655	1214.56
9367	7991	497927.331	1	1779.965	1244.65
9368	7992	497929.029	-1	1718.95	1230.205
9369	7993	497931.546	-1	1785.06	1215.13
9370	7994	497932.962	-1	1781.805	1206.99
9371	7995	497933.55	-1	1788.875	1215.765
9372	7996	497936.952	-1	1780.19	1244
9373	7995	497937.348	1	1776.495	1213.485
9374	7996	497948.7	-1	743.5515	63.2776
9375	7997	497950.26	-1	737.12	50.82315
9376	7996	497953.554	1	750.628	59.8668
9377	7997	498150.06	-1	1210.285	1437.07
9378	7998	498215.202	-1	1415.81	814.896
9379	7999	498218.31	-1	1421.675	825.491
9380	8000	498315.717	-1	1482.76	1292.065
9381	8001	498384.999	-1	67.5516	776.3295
9382	8002	498388.62	-1	1428.62	1362.59
9383	8003	498398.7	-1	1338.26	1620.925
9384	8004	498404.712	-1	1370.84	1614.83
9385	8005	498416.181	-1	18.7498	604.9655
9386	8006	498435.564	-1	1388.89	1680.32
9387	8007	498435.666	-1	1399.96	1676.94
9388	8008	498470.775	-1	328.5075	1113.975
9389	8009	498475.377	-1	332.8395	1091.43
9390	8010	498476.037	-1	343.584	1097.31
9391	8009	498477.282	1	326.704	1085.405
9392	8010	498478.809	-1	1409.055	1513.21
9393	8011	498479.295	-1	348.522	1109.835
9394	8012	498482.07	-1	1425.165	1505.775
9395	8013	498482.463	-1	343.9485	1049.61
9396	8014	498482.82	-1	307.0415	1068.28
9397	8015	498483.117	-1	370.255	1130.545
9398	8016	498485.886	-1	342.8545	1111.46
9399	8015	498495.243	1	313.6185	1073.56
9400	8016	498498.819	-1	1443.23	1374.49
9401	8017	498500.91	-1	1447.785	1375.205
9402	8018	498507.06	-1	1437.97	1370.39
9403	8019	498507.885	-1	1436.235	1366.665
9404	8018	498515.502	1	1482.67	1292.175
9405	8019	498617.289	-1	86.6694	1003.4045
9406	8020	498630.519	-1	951.4115	113.5115
9407	8021	498637.248	-1	932.2645	109.021
9408	8022	498642.882	-1	1027.005	60.6183
9409	8023	498647.784	-1	1022.86	60.3084
9410	8024	498796.869	-1	1005.265	932.1765
9411	8025	498799.767	-1	1016.87	929.0485
9412	8026	498800.142	-1	1026.23	934.079
9413	8027	498803.031	-1	1016.38	941.378
9414	8028	498806.142	-1	1015.095	951.419
9415	8029	498808.38	-1	1089.56	932.0925
9416	8030	498809.274	-1	1100.765	936.475
9417	8031	498809.571	-1	854.103	587.19
9418	8032	498810.534	-1	959.0415	913.116
9419	8033	498811.5	-1	864.0545	587.112
9420	8034	498813.207	-1	872.872	580.987
9421	8033	498814.47	1	848.0255	584.3545
9422	8034	498814.716	-1	1064.795	951.953
9423	8035	498815.313	-1	887.467	565.9105
9424	8036	498815.415	-1	931.831	907.6345
9425	8037	498815.424	-1	875.0475	571.9955
9426	8038	498816.645	-1	934.2985	898.7195
9427	8039	498816.789	-1	1029.15	972.5205
9428	8040	498817.014	-1	934.791	910.0605
9429	8041	498820.509	-1	881.4125	551.5425
9430	8042	498821.025	-1	906.541	559.0905
9431	8043	498821.055	-1	923.022	895.9005
9432	8044	498821.136	-1	967.595	962.7485
9433	8045	498822.918	-1	981.8305	976.835
9434	8046	498823.176	-1	959.037	967.6855
9435	8047	498825.789	-1	903.048	898.001
9436	8048	498827.715	-1	872.173	560.452
9437	8049	498827.874	-1	848.0465	584.4985
9438	8050	498828.594	-1	894.5815	893.683
9439	8051	498831.111	-1	1015.24	955.209
9440	8052	498831.387	-1	886.1125	878.559
9441	8053	498832.509	-1	887.007	872.5125
9442	8052	498832.713	1	962.792	961.393
9443	8053	498834.543	-1	969.021	1051.24
9444	8054	498836.589	-1	889.1105	867.05
9445	8055	498836.652	-1	888.8425	863.4025
9446	8056	498837.969	-1	53.5255	990.3105
9447	8057	498839.568	-1	896.842	826.0245
9448	8058	498840.729	-1	50.9099	987.06
9449	8059	498841.914	-1	862.947	798.2905
9450	8060	498844.185	-1	14.97675	962.0875
9451	8061	498845.916	-1	57.16085	976.9935
9452	8062	498848.565	-1	55.23895	955.059
9453	8063	498849.165	-1	40.5547	943.4555
9454	8064	498853.866	-1	49.9395	948.3525
9455	8065	498854.703	-1	44.0634	942.4195
9456	8064	498857.166	1	88.6155	1035.955
9457	8065	498858.36	-1	28.6298	960.5605
9458	8066	498861.648	-1	32.9075	960.0765
9459	8067	498867.48	-1	45.60385	1012.655
9460	8068	498871.914	-1	268.582	535.98
9461	8069	498873.963	-1	56.1965	994.333
9462	8070	498909.957	-1	1178.22	1061.035
9463	8071	498965.454	-1	155.5885	1007.975
9464	8072	498974.217	-1	169.0435	1020.69
9465	8073	499007.718	-1	1498.345	153.693
9466	8074	499009.947	-1	1475.59	158.6165
9467	8073	499011.621	1	1514.44	159.8745
9468	8072	499011.654	1	1463.94	149.1545
9469	8073	499011.762	-1	1503.32	137.685
9470	8074	499014.966	-1	1522.505	181.146
9471	8075	499018.611	-1	1549.085	202.1265
9472	8074	499026.813	1	1568.855	253.3105
9473	8075	499031.721	-1	1571.27	242.396
9474	8074	499031.922	1	1551.63	194.605
9475	8075	499033.245	-1	1566.815	241.406
9476	8076	499034.688	-1	1566.165	150.3845
9477	8077	499042.329	-1	1587.42	173.1035
9478	8078	499048.284	-1	1578.34	173.567
9479	8077	499059.504	1	1520.685	51.08995
9480	8078	499075.503	-1	1554.485	184.355
9481	8079	499361.733	-1	1274.39	1151.91
9482	8080	499366.257	-1	1233.83	1158.11
9483	8081	499421.607	-1	1369.655	1667.43
9484	8082	499425.507	-1	1608.525	160.409
9485	8083	499425.96	-1	1612.595	158.9825
9486	8084	499435.002	-1	1619.65	146.5285
9487	8085	499438.344	-1	1597.825	176.512
9488	8086	499441.506	-1	1595.695	188.123
9489	8087	499443.408	-1	1635.345	84.7828
9490	8088	499444.713	-1	1611.985	208.902
9491	8089	499446.789	-1	1586.425	161.4345
9492	8090	499447.53	-1	1607.92	218.7705
9493	8091	499455.705	-1	1555.66	238.5515
9494	8092	499457.589	-1	1546.93	249.3845
9495	8093	499460.121	-1	1544.4	245.5335
9496	8094	499461.873	-1	1531.655	265.4675
9497	8095	499463.61	-1	1550.53	251.999
9498	8096	499463.853	-1	1527.24	274.074
9499	8097	499472.193	-1	1507.955	265.855
9500	8098	499476.492	-1	1493.385	277.6795
9501	8099	499478.823	-1	1504.58	279.4325
9502	8100	499482.096	-1	1484.17	248.0065
9503	8101	499783.611	-1	291.706	797.8145
9504	8102	499789.497	-1	310.729	780.8655
9505	8103	499798.731	-1	278.1845	787.8545
9506	8104	499801.869	-1	281.8115	786.6265
9507	8105	499805.109	-1	362.881	791.8305
9508	8106	499842.831	-1	250.953	828.75
9509	8107	499843.698	-1	237.1205	820.6275
9510	8106	499847.871	1	253.1125	813.5255
9511	8107	499850.577	-1	254.944	804.6715
9512	8108	499850.844	-1	258.928	788.5765
9513	8109	499853.751	-1	274.208	799.635
9514	8108	499856.466	1	262.464	844.1765
9515	8109	499862.118	-1	288.7555	796.354
9516	8110	499862.244	-1	362.3645	819.3945
9517	8111	499862.646	-1	315.43	811.2795
9518	8112	499862.907	-1	351.7535	814.339
9519	8111	499864.665	1	334.624	793.896
9520	8112	499865.79	-1	321.689	781.164
9521	8113	499870.356	-1	343.081	825.735
9522	8114	499876.197	-1	305.3375	873.12
9523	8115	499887.147	-1	459.8455	793.7735
9524	8116	499889.82	-1	463.528	794.097
9525	8117	499893.588	-1	482.2	799.451
9526	8118	499905.675	-1	510.0285	810.273
9527	8119	499909.524	-1	1753.49	325.3235
9528	8120	499911.312	-1	478.6155	800.513
9529	8121	499911.318	-1	524.494	834.5065
9530	8122	499929.171	-1	673.834	827.876
9531	8123	499932.3	-1	659.2735	842.32
9532	8124	499994.655	-1	392.179	1313.435
9533	8125	499996.431	-1	386.6775	1299.045
9534	8126	499998.72	-1	400.1315	1302.265
9535	8127	500001.735	-1	398.2935	1327.98
9536	8128	500008.704	-1	404.429	1374.17
9537	8129	500010.486	-1	407.721	1362.57
9538	8130	500014.689	-1	410.5245	1360.115
9539	8131	500015.451	-1	408.3475	1349.09
9540	8132	500017.26	-1	416.9845	1341.36
9541	8133	500017.698	-1	389.756	1356.72
9542	8134	500132.952	-1	741.843	819.2695
9543	8135	500135.115	-1	735.1135	826.5225
